timestamp,temperature,humidity,soil_moisture,soil_ph,water_tds,solar_radiation,wind_speed,rainfall_last_24h,time_since_irrigation,leaf_temperature,crop_type,growth_stage,needs_irrigation,overwatered,drought_stress,high_et,optimal_moisture,ph_stress,poor_water_quality,heat_stress,low_humidity_stress,healthy,valve_on_minutes,label
2022-07-23 10:40:48,35.15,43.47,36.6,6.756,437.6,931.2,11.05,4.77,4.29,34.04,cotton,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-23 15:03:36,44.24,29.72,16.66,6.583,1375.7,752.1,19.93,0.0,51.37,51.2,cotton,flowering,1,0,1,1,0,0,0,1,0,0,60,Needs Irrigation + Drought Stress + High Evapotranspiration + Heat Stress
2022-07-23 19:26:24,47.34,28.22,45.73,5.833,594.8,0.0,19.57,0.0,6.74,43.71,rice,vegetative,0,0,0,0,1,0,0,1,0,0,15,Optimal Moisture + Heat Stress
2022-07-23 23:49:12,42.24,31.22,48.35,6.052,180.5,0.0,6.76,0.0,13.87,41.63,cotton,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-24 04:12:00,42.19,34.17,35.38,5.801,476.2,85.6,12.78,0.0,11.42,43.37,wheat,flowering,0,0,0,0,1,0,0,1,0,0,15,Optimal Moisture + Heat Stress
2022-07-24 08:34:48,34.29,48.34,68.09,6.445,442.5,663.6,6.97,1.97,12.35,32.69,wheat,seedling,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-07-24 12:57:36,35.56,42.91,77.45,5.264,180.5,894.8,8.79,0.0,3.21,34.84,vegetables,flowering,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-07-24 17:20:24,49.7,33.77,52.5,7.163,243.3,58.1,3.99,12.7,56.24,47.76,rice,maturity,0,0,0,0,1,0,0,1,0,0,5,Optimal Moisture + Heat Stress
2022-07-24 21:43:12,45.93,36.6,35.54,8.437,239.7,11.3,4.02,0.0,44.26,45.7,wheat,vegetative,0,0,0,0,1,1,0,1,0,0,10,Optimal Moisture + pH Stress + Heat Stress
2022-07-25 02:06:00,39.95,44.86,45.18,5.802,356.1,60.4,9.34,9.08,72.79,38.21,cotton,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-25 06:28:48,31.69,45.68,78.27,4.807,267.7,15.5,7.83,0.0,43.46,28.74,vegetables,seedling,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-07-25 10:51:36,41.57,38.91,49.31,6.298,404.0,1040.5,7.15,0.0,5.8,40.99,wheat,vegetative,0,0,0,1,1,0,0,0,0,0,0,High Evapotranspiration + Optimal Moisture
2022-07-25 15:14:24,40.3,47.33,8.39,6.715,456.2,793.2,8.22,4.16,80.54,47.13,cotton,vegetative,1,0,1,0,0,0,0,1,0,0,60,Needs Irrigation + Drought Stress + Heat Stress
2022-07-25 19:37:12,47.74,25.07,23.12,6.853,854.7,132.2,5.9,0.0,8.24,51.64,wheat,flowering,1,0,0,0,0,0,0,1,1,0,30,Needs Irrigation + Heat Stress + Low Humidity Stress
2022-07-26 00:00:00,46.74,24.41,54.19,8.003,498.6,23.2,20.42,3.72,13.95,46.68,wheat,seedling,0,0,0,0,1,1,0,1,0,0,0,Optimal Moisture + pH Stress + Heat Stress
2022-07-26 04:22:48,39.03,27.22,54.54,7.216,195.1,35.5,12.94,0.6,3.17,40.64,cotton,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-26 08:45:36,35.42,42.24,11.89,4.588,1608.9,545.7,8.04,0.0,19.22,40.36,cotton,flowering,1,0,0,0,0,1,0,0,0,0,45,Needs Irrigation + pH Stress
2022-07-26 13:08:24,35.85,23.59,5.0,5.164,196.1,1155.1,17.68,0.0,120.0,38.99,cotton,flowering,1,0,1,0,0,1,0,0,1,0,80,Needs Irrigation + Drought Stress + pH Stress + Low Humidity Stress
2022-07-26 17:31:12,44.21,38.17,95.0,6.806,247.0,92.7,5.93,29.08,3.3,42.85,vegetables,maturity,0,1,0,0,0,0,0,1,0,0,0,Overwatered + Heat Stress
2022-07-26 21:54:00,47.2,30.78,72.86,5.946,517.0,0.0,9.5,1.98,71.11,43.27,sugarcane,seedling,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-07-27 02:16:48,38.9,48.51,28.62,7.915,2897.1,0.0,17.76,0.0,5.8,37.88,cotton,vegetative,0,0,0,0,1,1,1,0,0,0,10,Optimal Moisture + pH Stress + Poor Water Quality
2022-07-27 06:39:36,36.17,34.3,53.99,5.463,446.4,283.9,6.6,0.0,0.64,35.25,rice,flowering,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2022-07-27 11:02:24,38.79,36.55,14.6,7.361,204.1,1172.7,12.58,37.02,115.94,45.83,vegetables,maturity,0,0,1,1,0,0,0,1,0,0,45,Drought Stress + High Evapotranspiration + Heat Stress
2022-07-27 15:25:12,45.87,43.17,5.0,5.751,96.6,667.0,6.91,0.0,120.0,50.21,rice,flowering,1,0,1,0,0,0,0,1,0,0,90,Needs Irrigation + Drought Stress + Heat Stress
2022-07-27 19:48:00,44.22,46.76,58.11,6.662,91.9,69.9,4.69,0.0,103.56,44.66,rice,vegetative,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-07-28 00:10:48,49.38,24.62,36.81,5.572,333.0,3.0,8.24,8.46,12.69,49.03,wheat,maturity,0,0,0,0,1,0,0,1,1,0,5,Optimal Moisture + Heat Stress + Low Humidity Stress
2022-07-28 04:33:36,39.32,39.92,95.0,6.959,497.0,0.0,19.1,37.64,30.38,37.49,wheat,seedling,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-07-28 08:56:24,35.29,43.96,42.89,7.473,113.9,832.1,8.88,1.76,19.85,38.46,sugarcane,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2022-07-28 13:19:12,42.77,39.06,54.05,6.653,390.1,943.8,18.69,0.0,14.66,40.52,vegetables,maturity,0,0,0,1,1,0,0,0,0,0,5,High Evapotranspiration + Optimal Moisture
2022-07-28 17:42:00,50.0,27.91,22.98,8.309,123.3,189.8,15.07,6.98,19.05,54.46,vegetables,vegetative,0,0,0,0,0,1,0,1,1,0,35,pH Stress + Heat Stress + Low Humidity Stress
2022-07-28 22:04:48,42.66,47.31,23.54,5.68,165.1,90.9,4.55,0.0,49.26,47.93,rice,flowering,1,0,1,0,0,0,0,1,0,0,60,Needs Irrigation + Drought Stress + Heat Stress
2022-07-29 02:27:36,39.67,21.32,47.94,6.498,530.5,43.0,6.22,7.37,34.7,38.62,wheat,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-29 06:50:24,29.27,42.34,54.9,7.246,188.5,354.5,9.8,0.0,9.4,29.69,wheat,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2022-07-29 11:13:12,37.43,44.04,75.41,5.45,882.3,1180.7,10.49,19.6,18.98,36.86,rice,flowering,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2022-07-29 15:36:00,44.3,38.98,5.0,6.462,213.1,602.8,4.28,0.0,120.0,51.12,cotton,flowering,1,0,1,0,0,0,0,1,0,0,80,Needs Irrigation + Drought Stress + Heat Stress
2022-07-29 19:58:48,46.85,45.12,38.47,7.064,759.1,0.0,22.17,0.0,2.46,45.32,vegetables,maturity,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-07-30 00:21:36,41.64,47.94,71.36,7.329,1806.1,0.0,10.84,6.47,3.17,37.93,vegetables,flowering,0,0,0,0,1,0,1,0,0,0,0,Optimal Moisture + Poor Water Quality
2022-07-30 04:44:24,31.71,42.04,77.96,7.542,188.8,157.1,6.62,0.0,1.45,31.95,rice,vegetative,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2022-07-30 09:07:12,35.95,53.12,63.58,5.531,2099.6,729.4,11.0,35.53,16.16,36.3,sugarcane,maturity,0,0,0,0,1,0,1,0,0,0,0,Optimal Moisture + Poor Water Quality
2022-07-30 13:30:00,43.62,29.25,30.31,6.688,333.7,1043.7,5.16,0.0,18.54,47.81,vegetables,maturity,1,0,0,1,0,0,0,1,0,0,25,Needs Irrigation + High Evapotranspiration + Heat Stress
2022-07-30 17:52:48,44.38,43.48,26.68,5.085,205.5,0.0,7.39,0.0,4.21,43.96,cotton,seedling,0,0,0,0,1,1,0,1,0,0,10,Optimal Moisture + pH Stress + Heat Stress
2022-07-30 22:15:36,46.85,49.54,28.21,5.676,264.5,107.7,15.53,0.0,0.5,44.69,cotton,maturity,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-07-31 02:38:24,35.67,52.87,40.16,6.226,244.1,0.0,14.19,0.0,34.26,39.04,rice,seedling,1,0,0,0,0,0,0,0,0,0,15,Needs Irrigation
2022-07-31 07:01:12,35.92,42.7,43.81,7.544,945.1,190.4,6.28,0.0,20.03,35.32,wheat,maturity,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2022-07-31 11:24:00,35.82,38.84,67.18,6.928,887.5,1013.6,10.68,0.0,22.35,36.98,rice,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-31 15:46:48,41.35,23.92,50.31,6.44,879.6,537.3,11.59,16.68,3.18,40.87,vegetables,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-07-31 20:09:36,44.68,37.98,74.78,6.849,124.6,41.7,5.53,15.15,7.39,44.47,wheat,vegetative,0,1,0,0,0,0,0,1,0,0,0,Overwatered + Heat Stress
2022-08-01 00:32:24,41.66,27.71,51.25,6.921,380.7,0.0,2.01,0.0,12.09,40.86,wheat,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-01 04:55:12,37.21,33.95,59.07,6.769,103.3,43.9,7.41,0.0,46.04,39.47,wheat,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-01 09:18:00,31.46,34.68,76.86,5.825,705.1,769.1,10.88,20.27,11.7,30.0,wheat,seedling,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-01 13:40:48,38.88,35.69,53.01,5.443,229.8,894.3,3.24,1.08,27.35,36.62,sugarcane,flowering,0,0,0,1,1,1,0,0,0,0,10,High Evapotranspiration + Optimal Moisture + pH Stress
2022-08-01 18:03:36,45.53,34.59,56.1,6.177,481.7,0.0,2.51,0.0,90.01,46.89,vegetables,maturity,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-01 22:26:24,42.47,39.6,55.02,5.606,226.7,143.1,4.0,0.0,7.91,40.81,cotton,vegetative,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2022-08-02 02:49:12,43.43,31.32,43.05,7.021,88.5,15.8,5.62,14.84,84.47,42.29,wheat,vegetative,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-02 07:12:00,32.21,54.76,25.41,7.929,641.5,181.1,8.76,4.34,5.69,32.52,cotton,vegetative,0,0,0,0,1,1,0,0,0,0,15,Optimal Moisture + pH Stress
2022-08-02 11:34:48,34.97,41.2,59.61,6.964,679.8,992.2,7.99,1.18,14.83,35.7,cotton,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-02 15:57:36,40.7,31.68,70.06,4.59,366.7,536.1,6.34,4.47,1.4,40.55,wheat,maturity,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-08-02 20:20:24,50.0,33.83,38.91,5.767,67.8,129.2,13.36,0.0,3.45,56.0,rice,maturity,1,0,0,0,0,0,0,1,0,0,15,Needs Irrigation + Heat Stress
2022-08-03 00:43:12,43.38,54.73,77.92,6.418,579.8,72.0,3.21,0.0,4.38,45.16,rice,flowering,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-03 05:06:00,33.33,47.62,72.23,4.965,190.0,0.0,7.29,29.29,11.26,33.08,cotton,vegetative,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-08-03 09:28:48,37.22,38.41,24.75,6.431,486.6,982.8,19.1,0.0,6.54,44.5,cotton,flowering,1,0,0,1,0,0,0,1,0,0,25,Needs Irrigation + High Evapotranspiration + Heat Stress
2022-08-03 13:51:36,40.29,25.63,26.76,6.869,228.6,911.5,11.56,0.0,33.91,44.3,wheat,flowering,1,0,0,1,0,0,0,1,1,0,35,Needs Irrigation + High Evapotranspiration + Heat Stress + Low Humidity Stress
2022-08-03 18:14:24,46.03,33.1,61.5,7.809,246.9,87.2,10.25,6.26,32.53,47.35,rice,maturity,0,0,0,0,1,1,0,1,0,0,0,Optimal Moisture + pH Stress + Heat Stress
2022-08-03 22:37:12,43.81,38.86,45.3,8.219,479.7,0.0,6.55,0.0,9.33,46.13,cotton,flowering,0,0,0,0,1,1,0,1,0,0,5,Optimal Moisture + pH Stress + Heat Stress
2022-08-04 03:00:00,36.4,39.11,31.15,5.208,178.5,0.0,1.03,0.0,9.29,34.49,cotton,flowering,0,0,0,0,1,1,0,0,0,0,15,Optimal Moisture + pH Stress
2022-08-04 07:22:48,34.75,28.84,70.79,6.283,291.5,261.9,10.24,0.0,15.48,35.21,sugarcane,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-04 11:45:36,35.13,35.89,65.82,6.296,484.1,799.7,11.99,0.25,7.33,36.23,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-04 16:08:24,47.55,47.32,22.44,5.687,1677.1,631.1,4.14,0.0,2.53,54.25,wheat,maturity,1,0,0,0,0,0,0,1,0,0,15,Needs Irrigation + Heat Stress
2022-08-04 20:31:12,42.6,50.85,37.75,6.499,312.4,15.0,6.9,3.05,23.12,44.13,wheat,flowering,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-08-05 00:54:00,45.18,28.33,14.61,6.32,619.9,0.0,14.87,0.35,3.64,51.51,cotton,flowering,1,0,0,0,0,0,0,1,0,0,30,Needs Irrigation + Heat Stress
2022-08-05 05:16:48,34.82,50.13,75.99,7.014,137.2,31.7,3.97,7.64,3.37,34.27,wheat,vegetative,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-05 09:39:36,34.93,33.39,35.86,7.757,1177.3,851.5,9.34,2.77,21.47,35.78,cotton,flowering,0,0,0,0,1,1,0,0,0,0,20,Optimal Moisture + pH Stress
2022-08-05 14:02:24,41.77,51.51,75.07,6.532,180.2,927.8,9.47,7.23,1.15,40.64,sugarcane,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-05 18:25:12,43.55,39.74,64.86,5.91,299.1,84.7,11.95,3.9,3.23,42.93,cotton,vegetative,0,1,0,0,0,0,0,1,0,0,0,Overwatered + Heat Stress
2022-08-05 22:48:00,46.25,44.05,66.83,5.374,484.6,0.0,12.24,0.0,33.81,45.28,rice,seedling,0,0,0,0,1,1,0,1,0,0,0,Optimal Moisture + pH Stress + Heat Stress
2022-08-06 03:10:48,30.86,31.91,48.57,8.442,184.0,0.0,10.95,0.0,11.38,29.53,cotton,flowering,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2022-08-06 07:33:36,31.67,52.83,5.0,7.307,743.0,461.9,6.99,9.51,58.01,36.11,cotton,flowering,0,0,1,0,0,0,0,0,0,0,60,Drought Stress
2022-08-06 11:56:24,34.03,44.9,18.87,6.8,201.1,1079.3,5.13,12.49,22.61,37.54,cotton,flowering,0,0,0,0,0,0,0,0,0,1,30,Healthy
2022-08-06 16:19:12,39.72,48.37,16.84,6.234,615.8,443.6,6.91,0.0,31.82,42.76,sugarcane,vegetative,1,0,1,0,0,0,0,1,0,0,60,Needs Irrigation + Drought Stress + Heat Stress
2022-08-06 20:42:00,44.79,45.13,41.31,8.012,735.7,152.4,9.67,5.62,34.61,48.02,rice,flowering,0,0,0,0,0,1,0,1,0,0,25,pH Stress + Heat Stress
2022-08-07 01:04:48,41.65,40.14,41.17,6.24,509.7,0.0,10.02,2.19,31.58,42.12,sugarcane,seedling,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-08-07 05:27:36,36.27,38.17,46.96,4.688,561.9,0.0,17.62,0.0,3.27,33.1,sugarcane,vegetative,0,0,0,0,1,1,0,0,0,0,10,Optimal Moisture + pH Stress
2022-08-07 09:50:24,34.51,51.92,27.2,6.665,2204.3,889.7,9.33,6.19,8.21,42.21,wheat,vegetative,0,0,0,0,0,0,1,1,0,0,20,Poor Water Quality + Heat Stress
2022-08-07 14:13:12,37.91,41.81,6.7,5.172,451.4,805.9,11.51,12.43,69.17,41.48,wheat,vegetative,0,0,1,0,0,1,0,0,0,0,55,Drought Stress + pH Stress
2022-08-07 18:36:00,45.75,28.61,61.19,6.669,358.7,34.7,7.81,0.06,61.12,46.09,wheat,vegetative,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-08-07 22:58:48,43.82,29.64,79.28,7.744,425.0,0.0,3.29,23.04,5.84,41.26,wheat,vegetative,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-08-08 03:21:36,39.29,28.32,59.23,4.727,857.0,0.0,6.89,0.0,3.93,40.7,wheat,seedling,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2022-08-08 07:44:24,34.98,40.25,95.0,5.5,1895.0,578.2,9.19,27.71,3.33,32.73,vegetables,vegetative,0,1,0,0,0,0,1,0,0,0,0,Overwatered + Poor Water Quality
2022-08-08 12:07:12,36.26,53.8,61.93,7.265,291.5,988.2,19.6,35.81,5.46,36.68,wheat,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-08 16:30:00,40.43,42.35,16.47,5.901,166.6,333.3,6.97,0.0,44.45,43.75,rice,vegetative,1,0,1,0,0,0,0,1,0,0,65,Needs Irrigation + Drought Stress + Heat Stress
2022-08-08 20:52:48,43.24,33.88,66.58,6.815,789.9,81.9,19.22,19.9,4.32,42.37,vegetables,vegetative,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-09 01:15:36,38.61,49.65,31.49,6.817,118.8,0.0,7.85,1.84,13.84,37.17,wheat,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2022-08-09 05:38:24,33.14,39.02,57.74,7.29,400.7,0.0,4.42,0.0,6.79,33.72,vegetables,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-09 10:01:12,34.3,46.5,37.91,5.753,415.1,920.5,6.41,0.0,17.06,39.66,rice,flowering,1,0,0,0,0,0,0,0,0,0,30,Needs Irrigation
2022-08-09 14:24:00,41.23,38.83,74.83,3.848,304.8,885.9,5.6,27.29,14.21,39.61,wheat,seedling,0,1,0,1,0,1,0,0,0,0,0,Overwatered + High Evapotranspiration + pH Stress
2022-08-09 18:46:48,44.38,45.09,46.58,6.797,318.5,85.4,6.8,4.57,16.34,42.36,vegetables,seedling,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-09 23:09:36,42.93,24.97,32.69,4.831,95.6,0.0,1.08,0.0,1.57,38.95,cotton,flowering,0,0,0,0,1,1,0,0,1,0,15,Optimal Moisture + pH Stress + Low Humidity Stress
2022-08-10 03:32:24,36.62,36.54,95.0,7.335,172.2,41.7,6.71,29.96,13.4,35.11,sugarcane,flowering,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-10 07:55:12,31.32,33.42,32.33,6.358,667.0,453.4,22.09,0.16,7.6,36.27,vegetables,maturity,1,0,0,0,0,0,0,0,0,0,15,Needs Irrigation
2022-08-10 12:18:00,33.71,44.04,46.65,6.104,71.5,965.0,12.52,2.59,13.67,34.19,vegetables,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2022-08-10 16:40:48,38.07,54.0,47.01,7.091,309.7,429.8,11.99,6.58,7.38,41.0,rice,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2022-08-10 21:03:36,42.64,35.12,42.37,4.658,261.3,0.0,2.86,14.48,57.97,43.14,wheat,seedling,0,0,0,0,1,1,0,1,0,0,0,Optimal Moisture + pH Stress + Heat Stress
2022-08-11 01:26:24,40.46,37.0,71.35,6.2,74.1,19.5,7.03,12.51,10.87,39.81,vegetables,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-11 05:49:12,31.59,56.09,57.74,6.848,1175.3,10.9,4.92,0.0,5.61,30.02,vegetables,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-11 10:12:00,32.77,56.98,58.15,6.653,152.5,822.5,16.78,25.45,10.54,31.9,sugarcane,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-11 14:34:48,40.45,40.81,7.04,5.911,498.5,855.9,6.03,1.55,76.55,47.07,rice,flowering,1,0,1,0,0,0,0,1,0,0,90,Needs Irrigation + Drought Stress + Heat Stress
2022-08-11 18:57:36,45.47,44.0,77.83,5.921,232.4,39.2,6.86,8.86,3.82,47.08,rice,flowering,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-11 23:20:24,39.55,32.59,47.06,7.943,175.3,0.0,8.42,0.0,120.0,39.76,vegetables,seedling,0,0,0,0,1,1,0,0,0,0,0,Optimal Moisture + pH Stress
2022-08-12 03:43:12,38.06,56.08,62.5,7.313,276.7,19.4,7.51,12.13,25.86,37.63,rice,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-12 08:06:00,35.0,65.32,76.9,5.736,252.8,470.4,13.94,7.14,8.23,36.01,sugarcane,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-12 12:28:48,33.01,52.16,70.86,7.748,287.1,1073.1,7.27,0.21,7.92,35.22,sugarcane,vegetative,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2022-08-12 16:51:36,40.19,23.32,49.98,7.155,183.1,196.5,6.83,0.75,0.62,40.66,rice,seedling,0,0,0,0,1,0,0,0,1,0,5,Optimal Moisture + Low Humidity Stress
2022-08-12 21:14:24,46.85,32.07,53.65,6.888,154.4,0.0,11.57,0.0,14.6,47.13,vegetables,vegetative,0,0,0,0,1,0,0,1,0,0,0,Optimal Moisture + Heat Stress
2022-08-13 01:37:12,38.19,49.38,32.38,6.927,701.6,25.3,7.68,0.0,1.01,44.75,vegetables,seedling,1,0,0,0,0,0,0,1,0,0,10,Needs Irrigation + Heat Stress
2022-08-13 06:00:00,27.22,48.3,34.1,5.254,332.0,3.8,6.22,1.5,32.33,25.17,wheat,seedling,0,0,0,0,1,1,0,0,0,0,5,Optimal Moisture + pH Stress
2022-08-13 10:22:48,29.58,61.78,44.36,7.905,315.7,963.7,4.01,0.0,2.61,27.34,sugarcane,flowering,0,0,0,0,1,1,0,0,0,0,20,Optimal Moisture + pH Stress
2022-08-13 14:45:36,38.51,48.92,53.5,7.352,169.3,645.9,13.11,2.36,12.97,38.22,cotton,vegetative,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-13 19:08:24,40.9,35.48,46.14,6.645,1075.8,115.6,18.29,18.12,74.39,39.65,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,15,Optimal Moisture + Healthy
2022-08-13 23:31:12,40.56,42.38,95.0,6.644,309.3,36.8,8.84,24.62,3.42,39.89,rice,maturity,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-14 03:54:00,34.96,38.53,49.89,6.309,79.7,95.2,13.01,0.0,14.09,33.69,sugarcane,flowering,0,0,0,0,1,0,0,0,0,1,15,Optimal Moisture + Healthy
2022-08-14 08:16:48,35.41,44.59,47.4,5.831,406.2,618.7,9.22,8.59,5.91,34.27,rice,maturity,0,0,0,0,1,0,0,0,0,1,10,Optimal Moisture + Healthy
2022-08-14 12:39:36,34.94,41.6,38.11,6.935,186.2,981.7,7.25,36.82,38.79,32.16,wheat,seedling,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-14 17:02:24,44.7,49.84,40.08,5.605,654.0,159.7,1.61,9.2,52.64,45.03,sugarcane,vegetative,0,0,0,0,1,0,0,1,0,0,20,Optimal Moisture + Heat Stress
2022-08-14 21:25:12,46.9,56.66,81.15,6.551,719.7,0.0,9.29,63.76,39.61,45.24,wheat,flowering,0,1,0,0,0,0,0,1,0,0,0,Overwatered + Heat Stress
2022-08-15 01:48:00,41.42,29.12,42.75,6.497,660.0,111.3,7.26,0.0,25.87,46.19,rice,seedling,1,0,0,0,0,0,0,1,0,0,15,Needs Irrigation + Heat Stress
2022-08-15 06:10:48,32.91,31.08,36.48,6.785,233.7,140.3,11.5,0.0,4.3,38.14,sugarcane,seedling,1,0,0,0,0,0,0,0,0,0,10,Needs Irrigation
2022-08-15 10:33:36,27.9,49.94,67.15,7.341,303.5,879.3,12.68,0.0,9.28,28.6,sugarcane,flowering,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-15 14:56:24,40.12,29.31,5.0,6.803,398.0,517.3,22.71,0.0,67.53,43.88,cotton,flowering,1,0,1,0,0,0,0,1,0,0,70,Needs Irrigation + Drought Stress + Heat Stress
2022-08-15 19:19:12,46.04,38.95,22.24,7.094,645.2,0.0,7.46,0.0,2.04,52.27,cotton,vegetative,1,0,0,0,0,0,0,1,0,0,20,Needs Irrigation + Heat Stress
2022-08-15 23:42:00,40.71,49.27,95.0,4.46,151.7,0.0,6.5,40.25,12.0,38.48,rice,vegetative,0,1,0,0,0,1,0,0,0,0,0,Overwatered + pH Stress
2022-08-16 04:04:48,38.57,57.87,83.57,6.86,354.3,0.0,4.93,5.8,7.16,36.65,rice,vegetative,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-16 08:27:36,33.49,50.04,81.2,6.475,1340.7,629.3,8.87,36.99,18.78,32.76,rice,seedling,0,1,0,0,0,0,0,0,0,0,0,Overwatered
2022-08-16 12:50:24,36.91,43.92,39.33,6.772,221.1,1027.8,16.38,1.82,4.84,37.61,vegetables,vegetative,0,0,0,0,1,0,0,0,0,1,15,Optimal Moisture + Healthy
2022-08-16 17:13:12,44.49,22.17,49.0,5.871,323.9,270.9,2.19,13.68,41.54,42.67,vegetables,vegetative,0,0,0,0,1,0,0,1,0,0,10,Optimal Moisture + Heat Stress
2022-08-16 21:36:00,43.61,40.87,44.66,7.551,2345.2,31.2,18.93,2.56,11.7,45.72,vegetables,seedling,0,0,0,0,1,1,1,1,0,0,5,Optimal Moisture + pH Stress + Poor Water Quality + Heat Stress
2022-08-17 01:58:48,30.89,51.09,68.55,6.65,275.6,0.0,22.02,3.4,120.0,30.99,vegetables,maturity,0,0,0,0,1,0,0,0,0,1,0,Optimal Moisture + Healthy
2022-08-17 06:21:36,30.37,56.59,34.87,5.655,104.2,66.4,8.82,18.13,14.5,30.79,wheat,flowering,0,0,0,0,1,0,0,0,0,1,5,Optimal Moisture + Healthy
2022-08-17 10:44:24,35.53,40.59,5.0,5.832,316.4,1093.9,8.27,0.0,49.03,40.79,cotton,flowering,1,0,1,0,0,0,0,0,0,0,65,Needs Irrigation + Drought Stress
